SelectionID,ObjectID,time_begin,time_end,Type,Depth
277,25639,,,,
277,25640,,,,
277,25496,,,,
277,25497,,,,
277,25498,,,,
277,25499,,,,
277,25500,,,,
277,25501,,,,
277,25502,,,,
277,25503,,,,
277,25504,,,,
277,25505,,,,
277,25506,,,,
277,25507,,,,
277,25508,,,,
277,25509,,,,
277,25510,,,,
277,25213,,,,
277,25214,,,,
277,25215,,,,
277,25216,,,,
277,25217,,,,
277,25199,,,,
277,25200,,,,
277,25189,,,,
277,25190,,,,
277,25104,,,,
277,25105,,,,
277,25106,,,,
277,25107,,,,
277,25108,,,,
277,25109,,,,
277,25110,,,,
277,25111,,,,
277,25112,,,,
277,25113,,,,
277,25114,,,,
277,25115,,,,
277,25116,,,,
277,25117,,,,
277,25118,,,,
277,24861,,,,
277,24862,,,,
277,24863,,,,
277,24864,,,,
277,24865,,,,
277,24866,,,,
277,24867,,,,
277,24868,,,,
277,25545,,,,
277,25546,,,,
277,25547,,,,
277,25548,,,,
277,25549,,,,
277,25249,,,,
277,25250,,,,
277,25251,,,,
277,25252,,,,
277,25253,,,,
277,25604,,,,
277,25605,,,,
277,25464,,,,
277,25465,,,,
277,25466,,,,
277,25467,,,,
277,25468,,,,
277,25469,,,,
277,25470,,,,
277,25471,,,,
277,25472,,,,
277,25473,,,,
277,25474,,,,
277,25475,,,,
277,25476,,,,
277,25477,,,,
277,25478,,,,
277,25479,,,,
277,25480,,,,
277,25481,,,,
277,25482,,,,
277,25483,,,,
277,25484,,,,
277,25485,,,,
277,25486,,,,
277,25487,,,,
277,25488,,,,
277,25489,,,,
277,25490,,,,
277,25491,,,,
277,25492,,,,
277,25602,,,,
277,25603,,,,
277,25635,,,,
277,25636,,,,
277,24869,,,,
277,24870,,,,
277,24871,,,,
277,16141,,,,
277,16142,,,,
277,25004,,,,
277,25005,,,,
277,25006,,,,
277,25007,,,,
277,25008,,,,
277,25009,,,,
277,25010,,,,
277,25011,,,,
277,25012,,,,
277,25013,,,,
277,25014,,,,
277,25015,,,,
277,25057,,,,
277,25058,,,,
277,3648,,,,
277,3649,,,,
277,24707,,,,
277,24708,,,,
277,24709,,,,
277,24710,,,,
277,24151,,,,
277,24152,,,,
277,24153,,,,
277,24154,,,,
277,37,,,,
277,38,,,,
277,24,,,,
277,25,,,,
277,26,,,,
277,27,,,,
277,28,,,,
277,29,,,,
277,30,,,,
277,31,,,,
277,32,,,,
277,33,,,,
277,34,,,,
277,35,,,,
277,36,,,,
277,41365,,,,
277,41366,,,,
277,41367,,,,
277,41368,,,,
277,41369,,,,
277,41370,,,,
277,41371,,,,
277,41372,,,,
277,39,,,,
277,40,,,,
277,41,,,,
277,2905,,,,
277,2906,,,,
277,2907,,,,
277,2908,,,,
277,2909,,,,
277,2910,,,,
277,2911,,,,
277,113,,,,
277,114,,,,
277,115,,,,
277,116,,,,
277,117,,,,
277,118,,,,
277,119,,,,
277,120,,,,
277,121,,,,
277,122,,,,
277,123,,,,
277,124,,,,
277,125,,,,
277,126,,,,
277,127,,,,
277,128,,,,
277,129,,,,
277,130,,,,
277,131,,,,
277,132,,,,
277,133,,,,
277,134,,,,
277,135,,,,
277,136,,,,
277,137,,,,
277,138,,,,
277,139,,,,
277,140,,,,
277,141,,,,
277,142,,,,
277,143,,,,
277,144,,,,
277,145,,,,
277,146,,,,
277,147,,,,
277,148,,,,
277,149,,,,
277,158,,,,
277,159,,,,
277,160,,,,
277,161,,,,
277,162,,,,
277,163,,,,
277,24872,,,,
277,24873,,,,
277,24874,,,,
277,24875,,,,
277,24876,,,,
277,2592,,,,
277,2593,,,,
277,2594,,,,
277,2595,,,,
277,2596,,,,
277,2597,,,,
277,2598,,,,
277,2599,,,,
277,2600,,,,
277,2601,,,,
277,2602,,,,
277,2603,,,,
277,2604,,,,
277,2605,,,,
277,2606,,,,
277,2607,,,,
277,2608,,,,
277,2609,,,,
277,25102,,,,
277,25103,,,,
277,24666,,,,
277,24667,,,,
277,24668,,,,
277,24669,,,,
277,24670,,,,
277,24671,,,,
277,23858,,,,
277,23859,,,,
277,23860,,,,
277,23861,,,,
277,23862,,,,
277,23863,,,,
277,23864,,,,
277,23865,,,,
277,23866,,,,
277,23867,,,,
277,23868,,,,
277,23869,,,,
277,23870,,,,
277,23871,,,,
277,24621,,,,
277,24622,,,,
277,24623,,,,
277,24624,,,,
277,24625,,,,
277,24626,,,,
277,24627,,,,
277,24628,,,,
277,24629,,,,
277,24630,,,,
277,24631,,,,
277,24632,,,,
277,24633,,,,
277,24634,,,,
277,24635,,,,
277,24636,,,,
277,24637,,,,
277,1882,,,,
277,1883,,,,
277,1884,,,,
277,1885,,,,
277,1886,,,,
277,1887,,,,
277,1888,,,,
277,1889,,,,
277,1890,,,,
277,3657,,,,
277,3658,,,,
277,3659,,,,
277,3749,,,,
277,3750,,,,
277,3751,,,,
277,3752,,,,
277,3753,,,,
277,3754,,,,
277,3755,,,,
277,3756,,,,
277,3757,,,,
277,3758,,,,
277,3759,,,,
277,3760,,,,
277,3761,,,,
277,1839,,,,
277,1840,,,,
277,1841,,,,
277,1842,,,,
277,1843,,,,
277,1844,,,,
277,1845,,,,
277,1846,,,,
277,1847,,,,
277,1848,,,,
277,1790,,,,
277,1791,,,,
277,1792,,,,
277,1793,,,,
277,1794,,,,
277,1795,,,,
277,1796,,,,
277,1797,,,,
277,1798,,,,
277,1799,,,,
277,1800,,,,
277,1801,,,,
277,1802,,,,
277,1803,,,,
277,1804,,,,
277,1805,,,,
277,1806,,,,
277,1807,,,,
277,1808,,,,
277,1809,,,,
277,1810,,,,
277,1811,,,,
277,1812,,,,
277,1813,,,,
277,1814,,,,
277,1815,,,,
277,1816,,,,
277,1817,,,,
277,1818,,,,
277,1819,,,,
277,1820,,,,
277,1821,,,,
277,1822,,,,
277,1823,,,,
277,1824,,,,
277,1825,,,,
277,1826,,,,
277,1827,,,,
277,1828,,,,
277,3705,,,,
277,3706,,,,
277,3707,,,,
277,3708,,,,
277,3709,,,,
277,3710,,,,
277,3711,,,,
277,3712,,,,
277,3713,,,,
277,3714,,,,
277,3715,,,,
277,3716,,,,
277,3717,,,,
277,3718,,,,
277,3719,,,,
277,3720,,,,
277,3721,,,,
277,3722,,,,
277,3723,,,,
277,3724,,,,
277,3725,,,,
277,3726,,,,
277,3727,,,,
277,3728,,,,
277,3729,,,,
277,3730,,,,
277,3731,,,,
277,2001,,,,
277,2002,,,,
277,2003,,,,
277,2004,,,,
277,2005,,,,
277,2520,,,,
277,2521,,,,
277,2522,,,,
277,2523,,,,
277,2524,,,,
277,2525,,,,
277,2526,,,,
277,2527,,,,
277,2528,,,,
277,2529,,,,
277,2530,,,,
277,2531,,,,
277,2532,,,,
277,2533,,,,
277,2534,,,,
277,2535,,,,
277,2536,,,,
277,2537,,,,
277,2538,,,,
277,2539,,,,
277,2540,,,,
277,2541,,,,
277,2542,,,,
277,2543,,,,
277,2544,,,,
277,2545,,,,
277,2546,,,,
277,2547,,,,
277,2622,,,,
277,2623,,,,
277,2624,,,,
277,2625,,,,
277,2626,,,,
277,2627,,,,
277,2628,,,,
277,2629,,,,
277,2630,,,,
277,2631,,,,
277,2632,,,,
277,2633,,,,
277,2634,,,,
277,2635,,,,
277,16683,,,,
277,16684,,,,
277,16685,,,,
277,16686,,,,
277,16687,,,,
277,16688,,,,
277,16689,,,,
277,24068,,,,
277,24069,,,,
277,24070,,,,
277,24071,,,,
277,24072,,,,
277,24073,,,,
277,24074,,,,
277,24075,,,,
277,24076,,,,
277,24077,,,,
277,24078,,,,
277,24079,,,,
277,24080,,,,
277,24081,,,,
277,24082,,,,
277,2490,,,,
277,2491,,,,
277,2492,,,,
277,2493,,,,
277,2494,,,,
277,2495,,,,
277,2496,,,,
277,2497,,,,
277,2498,,,,
277,2499,,,,
277,2500,,,,
277,2501,,,,
277,2502,,,,
277,2503,,,,
277,2504,,,,
277,2505,,,,
277,2506,,,,
277,2507,,,,
277,2508,,,,
277,2509,,,,
277,2510,,,,
277,2511,,,,
277,2512,,,,
277,2513,,,,
277,2514,,,,
277,2515,,,,
277,2516,,,,
277,2517,,,,
277,2518,,,,
277,2519,,,,
277,1,,,,
277,2,,,,
277,3,,,,
277,4,,,,
277,5,,,,
277,6,,,,
277,7,,,,
277,8,,,,
277,2441,,,,
277,2442,,,,
277,2437,,,,
277,2438,,,,
277,2439,,,,
277,2440,,,,
277,2431,,,,
277,2432,,,,
277,2433,,,,
277,2434,,,,
277,2435,,,,
277,2436,,,,
277,4032,,,,
277,4033,,,,
277,4034,,,,
277,4035,,,,
277,4036,,,,
277,4037,,,,
277,4001,,,,
277,4002,,,,
277,220,,,,
277,221,,,,
277,222,,,,
277,223,,,,
277,224,,,,
277,225,,,,
277,226,,,,
277,4335,,,,
277,4336,,,,
277,3084,,,,
277,3085,,,,
277,4333,,,,
277,4334,,,,
277,1691,,,,
277,1692,,,,
277,1693,,,,
277,1694,,,,
277,1695,,,,
277,1696,,,,
277,1697,,,,
277,1698,,,,
277,1699,,,,
277,1700,,,,
277,1701,,,,
277,1702,,,,
277,1703,,,,
277,1704,,,,
277,1705,,,,
277,1706,,,,
277,1707,,,,
277,1708,,,,
277,1709,,,,
277,1710,,,,
277,11144,,,,
277,11145,,,,
277,796,,,,
277,797,,,,
277,798,,,,
277,2125,,,,
277,2126,,,,
277,2127,,,,
277,2128,,,,
277,2129,,,,
277,2130,,,,
277,2886,,,,
277,2887,,,,
277,2888,,,,
277,2889,,,,
277,2890,,,,
277,2891,,,,
277,2892,,,,
277,108,,,,
277,109,,,,
277,110,,,,
277,111,,,,
277,112,,,,
277,2796,,,,
277,2797,,,,
277,2798,,,,
277,2799,,,,
277,2800,,,,
277,2801,,,,
277,2802,,,,
277,2803,,,,
277,2804,,,,
277,2805,,,,
277,2806,,,,
277,2807,,,,
277,2808,,,,
277,2809,,,,
277,2810,,,,
277,2811,,,,
277,2812,,,,
277,2813,,,,
277,2814,,,,
277,2815,,,,
277,2816,,,,
277,2817,,,,
277,2655,,,,
277,2656,,,,
277,2657,,,,
277,2658,,,,
277,2567,,,,
277,2568,,,,
277,11224,,,,
277,11225,,,,
277,11226,,,,
277,11227,,,,
277,11228,,,,
277,11229,,,,
277,11230,,,,
277,11231,,,,
277,11232,,,,
277,11233,,,,
277,11234,,,,
277,11235,,,,
277,11236,,,,
277,11237,,,,
277,11238,,,,
277,11239,,,,
277,16543,,,,
277,16544,,,,
277,16545,,,,
277,16546,,,,
277,16547,,,,
277,10977,,,,
277,10978,,,,
277,10979,,,,
277,10980,,,,
277,10981,,,,
277,10982,,,,
277,10983,,,,
277,10984,,,,
277,10985,,,,
277,10986,,,,
277,10987,,,,
277,10988,,,,
277,10989,,,,
277,10990,,,,
277,10991,,,,
277,36883,,,,
277,36884,,,,
277,36885,,,,
277,36886,,,,
277,36887,,,,
277,36888,,,,
277,36889,,,,
277,36890,,,,
277,36891,,,,
277,36892,,,,
277,36893,,,,
277,36894,,,,
277,36895,,,,
277,36896,,,,
277,36897,,,,
277,36898,,,,
277,36899,,,,
277,36900,,,,
277,36901,,,,
277,36902,,,,
277,36903,,,,
277,36904,,,,
277,36905,,,,
277,36906,,,,
277,36907,,,,
277,36908,,,,
277,36909,,,,
277,36910,,,,
277,36911,,,,
277,36912,,,,
277,36913,,,,
277,36914,,,,
277,36915,,,,
277,36916,,,,
277,36917,,,,
277,36918,,,,
277,36919,,,,
277,36920,,,,
277,10961,,,,
277,10962,,,,
277,10963,,,,
277,10964,,,,
277,10965,,,,
277,10966,,,,
277,10967,,,,
277,10968,,,,
277,10969,,,,
277,10970,,,,
277,10971,,,,
277,10972,,,,
277,10973,,,,
277,10974,,,,
277,10975,,,,
277,10976,,,,
277,36972,,,,
277,36973,,,,
277,36974,,,,
277,36975,,,,
277,36976,,,,
277,36977,,,,
277,36978,,,,
277,36979,,,,
277,36980,,,,
277,36981,,,,
277,36982,,,,
277,36983,,,,
277,36984,,,,
277,36985,,,,
277,36986,,,,
277,36987,,,,
277,36988,,,,
277,36989,,,,
277,36990,,,,
277,36991,,,,
277,36992,,,,
277,36993,,,,
277,36994,,,,
277,36995,,,,
277,36996,,,,
277,36997,,,,
277,36998,,,,
277,36999,,,,
277,37000,,,,
277,37001,,,,
277,37002,,,,
277,37003,,,,
277,37004,,,,
277,37005,,,,
277,37006,,,,
277,37007,,,,
277,37008,,,,
277,37009,,,,
277,37010,,,,
277,37011,,,,
277,37012,,,,
277,37013,,,,
277,37014,,,,
277,37015,,,,
277,37016,,,,
277,37017,,,,
277,37018,,,,
277,37019,,,,
277,37020,,,,
277,37021,,,,
277,37022,,,,
277,37023,,,,
277,37024,,,,
277,37025,,,,
277,37026,,,,
277,37027,,,,
277,37028,,,,
277,37029,,,,
277,37030,,,,
277,10957,,,,
277,10958,,,,
277,10959,,,,
277,10960,,,,
277,36954,,,,
277,36955,,,,
277,36956,,,,
277,36957,,,,
277,36958,,,,
277,36959,,,,
277,36960,,,,
277,36961,,,,
277,36962,,,,
277,36963,,,,
277,36964,,,,
277,36965,,,,
277,36966,,,,
277,37031,,,,
277,37032,,,,
277,37033,,,,
277,37034,,,,
277,36946,,,,
277,36947,,,,
277,36948,,,,
277,36949,,,,
277,36950,,,,
277,36951,,,,
277,36952,,,,
277,36953,,,,
277,16538,,,,
277,16539,,,,
277,16540,,,,
277,16541,,,,
277,16542,,,,
277,11035,,,,
277,11036,,,,
277,11037,,,,
277,11041,,,,
277,11042,,,,
277,11043,,,,
277,11044,,,,
277,11045,,,,
277,11046,,,,
277,11047,,,,
277,11048,,,,
277,11049,,,,
277,11050,,,,
277,11051,,,,
277,11052,,,,
277,11053,,,,
277,11054,,,,
277,11055,,,,
277,11056,,,,
277,11057,,,,
277,11058,,,,
277,11059,,,,
277,11060,,,,
277,11061,,,,
277,11062,,,,
277,11063,,,,
277,11064,,,,
277,11065,,,,
277,11066,,,,
277,11067,,,,
277,16548,,,,
277,16549,,,,
277,16550,,,,
277,16551,,,,
277,16552,,,,
277,16553,,,,
277,16554,,,,
277,1271,,,,
277,1272,,,,
277,1273,,,,
277,1274,,,,
277,1275,,,,
277,1276,,,,
277,1277,,,,
277,534,,,,
277,535,,,,
277,536,,,,
277,537,,,,
277,538,,,,
277,539,,,,
277,540,,,,
277,541,,,,
277,542,,,,
277,557,,,,
277,558,,,,
277,559,,,,
277,560,,,,
277,561,,,,
277,562,,,,
277,563,,,,
277,564,,,,
277,565,,,,
277,566,,,,
277,567,,,,
277,568,,,,
277,569,,,,
277,570,,,,
277,571,,,,
277,572,,,,
277,573,,,,
277,574,,,,
277,575,,,,
277,576,,,,
277,577,,,,
277,578,,,,
277,579,,,,
277,580,,,,
277,581,,,,
277,582,,,,
277,583,,,,
277,584,,,,
277,585,,,,
277,586,,,,
277,587,,,,
277,1341,,,,
277,1342,,,,
277,1343,,,,
277,1344,,,,
277,1345,,,,
277,1339,,,,
277,1340,,,,
277,750,,,,
277,751,,,,
277,752,,,,
277,753,,,,
277,754,,,,
277,755,,,,
277,756,,,,
277,757,,,,
277,758,,,,
277,759,,,,
277,760,,,,
277,761,,,,
277,762,,,,
277,763,,,,
277,764,,,,
277,765,,,,
277,766,,,,
277,767,,,,
277,768,,,,
277,769,,,,
277,770,,,,
277,771,,,,
277,772,,,,
277,773,,,,
277,774,,,,
277,775,,,,
277,776,,,,
277,777,,,,
277,778,,,,
277,779,,,,
277,780,,,,
277,781,,,,
277,13681,,,,
277,13682,,,,
277,13683,,,,
277,13684,,,,
277,13685,,,,
277,13686,,,,
277,13687,,,,
277,13688,,,,
277,13689,,,,
277,13690,,,,
277,13691,,,,
277,13692,,,,
277,13693,,,,
277,13694,,,,
277,13695,,,,
277,13696,,,,
277,13697,,,,
277,13698,,,,
277,13699,,,,
277,13700,,,,
277,13701,,,,
277,13702,,,,
277,13703,,,,
277,13704,,,,
277,13705,,,,
277,13706,,,,
277,13707,,,,
277,13708,,,,
277,13709,,,,
277,13710,,,,
277,13711,,,,
277,13712,,,,
277,13713,,,,
277,13714,,,,
277,13715,,,,
277,13716,,,,
277,13717,,,,
277,13718,,,,
277,13719,,,,
277,13720,,,,
277,13721,,,,
277,13752,,,,
277,13753,,,,
277,13754,,,,
277,13755,,,,
277,13760,,,,
277,13761,,,,
277,13762,,,,
277,13763,,,,
277,13768,,,,
277,13769,,,,
277,13750,,,,
277,13751,,,,
277,13756,,,,
277,13757,,,,
277,13758,,,,
277,13759,,,,
277,13764,,,,
277,13765,,,,
277,13766,,,,
277,13767,,,,
277,16047,,,,
277,16048,,,,
277,16049,,,,
277,13815,,,,
277,13816,,,,
277,13817,,,,
277,13818,,,,
277,19443,,,,
277,19444,,,,
277,19445,,,,
277,19446,,,,
277,19447,,,,
277,19448,,,,
277,19449,,,,
277,19450,,,,
277,19451,,,,
277,19452,,,,
277,19453,,,,
277,19454,,,,
277,19455,,,,
277,19456,,,,
277,19457,,,,
277,19458,,,,
277,19459,,,,
277,19460,,,,
277,19461,,,,
277,19462,,,,
277,19463,,,,
277,19464,,,,
277,19465,,,,
277,19466,,,,
277,19467,,,,
277,18589,,,,
277,18590,,,,
277,18591,,,,
277,18592,,,,
277,18593,,,,
277,18594,,,,
277,18595,,,,
277,18596,,,,
277,18597,,,,
277,18598,,,,
277,18599,,,,
277,13772,,,,
277,13773,,,,
277,13809,,,,
277,13810,,,,
277,13774,,,,
277,13775,,,,
277,13811,,,,
277,13812,,,,
277,13813,,,,
277,13814,,,,
277,13776,,,,
277,13777,,,,
277,13780,,,,
277,13781,,,,
277,13794,,,,
277,13795,,,,
277,13833,,,,
277,13834,,,,
277,17260,,,,
277,17261,,,,
277,17262,,,,
277,17263,,,,
277,17264,,,,
277,17265,,,,
277,17266,,,,
277,17267,,,,
277,17268,,,,
277,17269,,,,
277,17270,,,,
277,17271,,,,
277,17272,,,,
277,17273,,,,
277,13827,,,,
277,13828,,,,
277,13825,,,,
277,13826,,,,
277,13823,,,,
277,13824,,,,
277,13819,,,,
277,13820,,,,
277,13821,,,,
277,13822,,,,
277,13778,,,,
277,13779,,,,
277,13800,,,,
277,13801,,,,
277,13802,,,,
277,13803,,,,
277,13804,,,,
277,13805,,,,
277,13806,,,,
277,13807,,,,
277,13808,,,,
277,13770,,,,
277,13771,,,,
277,13829,,,,
277,13830,,,,
277,13831,,,,
277,13832,,,,
277,12842,,,,
277,12843,,,,
277,12844,,,,
277,12845,,,,
277,12846,,,,
277,12847,,,,
277,12848,,,,
277,12849,,,,
277,12850,,,,
277,12851,,,,
277,12852,,,,
277,12853,,,,
277,12854,,,,
277,12855,,,,
277,12856,,,,
277,12857,,,,
277,12858,,,,
277,12859,,,,
277,12860,,,,
277,12861,,,,
277,12862,,,,
277,12863,,,,
277,12864,,,,
277,12865,,,,
277,12866,,,,
277,12867,,,,
277,12868,,,,
277,12869,,,,
277,12870,,,,
277,12871,,,,
277,12872,,,,
277,12873,,,,
277,12874,,,,
277,12875,,,,
277,12876,,,,
277,12877,,,,
277,12878,,,,
277,12879,,,,
277,12880,,,,
277,12881,,,,
277,12882,,,,
277,12883,,,,
277,12884,,,,
277,12885,,,,
277,12886,,,,
277,12887,,,,
277,12888,,,,
277,12889,,,,
277,12890,,,,
277,12891,,,,
277,12892,,,,
277,16400,,,,
277,16401,,,,
277,16402,,,,
277,16403,,,,
277,16404,,,,
277,16405,,,,
277,16406,,,,
277,16407,,,,
277,16408,,,,
277,16409,,,,
277,16410,,,,
277,16411,,,,
277,16412,,,,
277,16413,,,,
277,16414,,,,
277,16415,,,,
277,16416,,,,
277,16417,,,,
277,16418,,,,
277,16419,,,,
277,16420,,,,
277,4163,,,,
277,4164,,,,
277,4165,,,,
277,4166,,,,
277,369,,,,
277,370,,,,
277,371,,,,
277,378,,,,
277,379,,,,
277,380,,,,
277,381,,,,
277,382,,,,
277,383,,,,
277,384,,,,
277,385,,,,
277,386,,,,
277,387,,,,
277,1651,,,,
277,1652,,,,
277,1653,,,,
277,1654,,,,
277,1655,,,,
277,1656,,,,
277,1657,,,,
277,1658,,,,
277,1659,,,,
277,1660,,,,
277,1661,,,,
277,1662,,,,
277,1663,,,,
277,1664,,,,
277,11068,,,,
277,11069,,,,
277,11070,,,,
277,11071,,,,
277,11072,,,,
277,10798,,,,
277,10799,,,,
277,10800,,,,
277,10801,,,,
277,10802,,,,
277,10803,,,,
277,10804,,,,
277,16749,,,,
277,16750,,,,
277,16751,,,,
277,16752,,,,
277,16753,,,,
277,16754,,,,
277,16755,,,,
277,16756,,,,
277,16757,,,,
277,10795,,,,
277,10796,,,,
277,10797,,,,
277,16758,,,,
277,16759,,,,
277,16760,,,,
277,18578,,,,
277,18579,,,,
277,19104,,,,
277,19105,,,,
277,41373,,,,
277,41374,,,,
277,13367,,,,
277,13368,,,,
277,14546,,,,
277,14547,,,,
277,14548,,,,
277,14549,,,,
277,14550,,,,
277,14551,,,,
277,14552,,,,
277,14553,,,,
277,14554,,,,
277,18438,,,,
277,18439,,,,
277,18440,,,,
277,18417,,,,
277,18418,,,,
277,16761,,,,
277,16762,,,,
277,16763,,,,
277,16764,,,,
277,16765,,,,
277,16766,,,,
277,16767,,,,
277,16768,,,,
277,16769,,,,
277,16770,,,,
277,16771,,,,
277,16772,,,,
277,16773,,,,
277,16774,,,,
277,16775,,,,
277,16776,,,,
277,16777,,,,
277,16778,,,,
277,16779,,,,
277,16780,,,,
277,16781,,,,
277,16782,,,,
277,16783,,,,
277,16784,,,,
277,16785,,,,
277,16786,,,,
277,17904,,,,
277,17905,,,,
277,16787,,,,
277,16788,,,,
277,17634,,,,
277,17635,,,,
277,17636,,,,
277,17637,,,,
277,17638,,,,
277,17639,,,,
277,17640,,,,
277,17641,,,,
277,17642,,,,
277,17643,,,,
277,18958,,,,
277,18959,,,,
277,18960,,,,
277,18961,,,,
277,16822,,,,
277,16823,,,,
277,16824,,,,
277,16825,,,,
277,16826,,,,
277,16827,,,,
277,16828,,,,
277,16829,,,,
277,16830,,,,
277,16831,,,,
277,16832,,,,
277,16833,,,,
277,16834,,,,
277,16835,,,,
277,16836,,,,
277,16837,,,,
277,16838,,,,
277,16839,,,,
277,16840,,,,
277,16841,,,,
277,16842,,,,
277,16843,,,,
277,16844,,,,
277,16845,,,,
277,16846,,,,
277,16847,,,,
277,16848,,,,
277,16849,,,,
277,16850,,,,
277,25798,,,,
277,25799,,,,
277,25800,,,,
277,25801,,,,
277,25802,,,,
277,25000,,,,
277,25001,,,,
277,25002,,,,
277,25003,,,,
277,24100,,,,
277,24101,,,,
277,24102,,,,
277,24103,,,,
277,24104,,,,
277,24105,,,,
277,24106,,,,
277,24107,,,,
277,24108,,,,
277,24109,,,,
277,24110,,,,
277,24111,,,,
277,24112,,,,
277,24113,,,,
277,24114,,,,
277,24115,,,,
277,24116,,,,
277,24117,,,,
277,24443,,,,
277,24444,,,,
277,24527,,,,
277,24528,,,,
277,24529,,,,
277,24530,,,,
277,24463,,,,
277,24464,,,,
277,24423,,,,
277,24424,,,,
277,24425,,,,
277,24426,,,,
277,24427,,,,
277,24428,,,,
277,24429,,,,
277,24487,,,,
277,24488,,,,
277,24489,,,,
277,24490,,,,
277,24491,,,,
277,24450,,,,
277,24451,,,,
277,24505,,,,
277,24506,,,,
277,25688,,,,
277,25689,,,,
277,25690,,,,
277,40615,,,,
277,40616,,,,
277,24604,,,,
277,24605,,,,
277,24606,,,,
277,24607,,,,
277,24608,,,,
277,24609,,,,
277,25809,,,,
277,25810,,,,
277,38789,,,,
277,38790,,,,
277,38791,,,,
277,38792,,,,
277,38793,,,,
277,38794,,,,
277,38795,,,,
277,38796,,,,
277,38797,,,,
277,38798,,,,
277,38799,,,,
277,38800,,,,
277,38801,,,,
277,38802,,,,
277,38803,,,,
277,38804,,,,
277,38805,,,,
277,38806,,,,
277,38807,,,,
277,36329,,,,
277,36330,,,,
277,36331,,,,
277,36180,,,,
277,36181,,,,
277,36182,,,,
277,36874,,,,
277,36875,,,,
277,36876,,,,
277,36877,,,,
277,24751,,,,
277,24752,,,,
277,24753,,,,
277,24754,,,,
277,24755,,,,
277,24756,,,,
277,24757,,,,
277,24758,,,,
277,24759,,,,
277,24760,,,,
277,24761,,,,
277,24762,,,,
277,24763,,,,
277,24764,,,,
277,24765,,,,
277,24766,,,,
277,24767,,,,
277,24768,,,,
277,41146,,,,
277,41147,,,,
277,41148,,,,
277,41149,,,,
277,41150,,,,
277,41151,,,,
277,41152,,,,
277,41153,,,,
277,41154,,,,
277,38037,,,,
277,38038,,,,
277,38039,,,,
277,38040,,,,
277,38041,,,,
277,25095,,,,
277,25096,,,,
277,25097,,,,
277,25067,,,,
277,25068,,,,
277,25069,,,,
277,25643,,,,
277,25644,,,,
277,25645,,,,
277,25646,,,,
277,25647,,,,
277,25648,,,,
277,25649,,,,
277,25650,,,,
277,25651,,,,
277,25652,,,,
277,25653,,,,
277,25654,,,,
277,25655,,,,
277,25656,,,,
277,25657,,,,
277,25658,,,,
277,25659,,,,
277,26060,,,,
277,26061,,,,
277,26536,,,,
277,26537,,,,
277,26538,,,,
277,26760,,,,
277,26761,,,,
277,26617,,,,
277,26618,,,,
277,26985,,,,
277,26986,,,,
277,26987,,,,
277,27122,,,,
277,27123,,,,
277,18719,,,,
277,18720,,,,
277,18721,,,,
277,18722,,,,
277,19718,,,,
277,19719,,,,
277,19720,,,,
277,19721,,,,
277,19722,,,,
277,19723,,,,
277,19724,,,,
277,19725,,,,
277,27539,,,,
277,27540,,,,
277,27541,,,,
277,27542,,,,
277,27543,,,,
277,27818,,,,
277,27819,,,,
277,27820,,,,
277,27821,,,,
277,27822,,,,
277,27823,,,,
277,27824,,,,
277,27825,,,,
277,27826,,,,
277,27827,,,,
277,27828,,,,
277,27829,,,,
277,43621,,,,
277,43622,,,,
277,43623,,,,
277,43055,,,,
277,43056,,,,
277,43372,,,,
277,43373,,,,
277,43374,,,,
277,43375,,,,
277,43376,,,,
277,43377,,,,
277,43378,,,,
277,43379,,,,
277,43874,,,,
277,43875,,,,
277,43876,,,,
277,43877,,,,
277,43878,,,,
277,43879,,,,
277,43880,,,,
277,43881,,,,
277,43882,,,,
277,43883,,,,
277,43884,,,,
277,43885,,,,
277,43886,,,,
277,43887,,,,
277,43888,,,,
277,43889,,,,
277,43890,,,,
277,43891,,,,
277,43892,,,,
277,43893,,,,
277,43894,,,,
277,43895,,,,
277,43896,,,,
277,43897,,,,
277,43898,,,,
277,43899,,,,
277,43900,,,,
277,43901,,,,
277,43902,,,,
277,43903,,,,
277,43904,,,,
277,43905,,,,
277,43906,,,,
277,43907,,,,
277,44048,,,,
277,44049,,,,
277,44050,,,,
277,44051,,,,
277,44052,,,,
277,44053,,,,
277,42023,,,,
277,42024,,,,
277,42025,,,,
277,42026,,,,
277,42027,,,,
277,42028,,,,
277,42029,,,,
277,42030,,,,
277,42031,,,,
277,42032,,,,
277,42033,,,,
277,42034,,,,
277,42035,,,,
277,42036,,,,
277,42037,,,,
277,42038,,,,
277,42039,,,,
277,42040,,,,
277,42041,,,,
277,42042,,,,
277,42043,,,,
277,42044,,,,
277,42045,,,,
277,42046,,,,
277,42047,,,,
277,42048,,,,
277,42049,,,,
277,42050,,,,
277,42051,,,,
277,42052,,,,
277,42053,,,,
277,41981,,,,
277,41982,,,,
277,41983,,,,
277,41984,,,,
277,41985,,,,
277,41986,,,,
277,41987,,,,
277,41988,,,,
277,41989,,,,
277,41990,,,,
277,41991,,,,
277,41992,,,,
277,41993,,,,
277,41994,,,,
277,41995,,,,
277,41996,,,,
277,41997,,,,
277,41998,,,,
277,41999,,,,
277,42000,,,,
277,42001,,,,
277,42002,,,,
277,42003,,,,
277,42004,,,,
277,42005,,,,
277,42006,,,,
277,42007,,,,
277,42008,,,,
277,42009,,,,
